EmployeeNumber,Age,Department,OverTime,Nivel_Risco,Probabilidade
39394,55,Research & Development,Yes,🔴 CRÍTICO,0.8961178
5742,34,Sales,Yes,🔴 CRÍTICO,0.8960173
36680,29,Research & Development,Yes,🔴 CRÍTICO,0.8959927
47555,45,Research & Development,Yes,🔴 CRÍTICO,0.8959016
22467,45,Sales,Yes,🔴 CRÍTICO,0.89588946
40375,37,Research & Development,Yes,🔴 CRÍTICO,0.8958321
7321,36,Human Resources,Yes,🔴 CRÍTICO,0.8956185
45503,20,Research & Development,Yes,🔴 CRÍTICO,0.89561754
20205,25,Research & Development,No,🔴 CRÍTICO,0.8955787
34677,28,Research & Development,Yes,🔴 CRÍTICO,0.8955243
27619,39,Research & Development,Yes,🔴 CRÍTICO,0.8955147
32943,39,Sales,Yes,🔴 CRÍTICO,0.8955085
37136,56,Sales,Yes,🔴 CRÍTICO,0.89547116
33802,51,Research & Development,Yes,🔴 CRÍTICO,0.8954157
29134,59,Research & Development,Yes,🔴 CRÍTICO,0.89535284
15664,34,Research & Development,Yes,🔴 CRÍTICO,0.8953299
1684,43,Sales,Yes,🔴 CRÍTICO,0.89523894
30787,28,Sales,Yes,🔴 CRÍTICO,0.8951411
37986,26,Research & Development,Yes,🔴 CRÍTICO,0.8951391
25667,39,Research & Development,Yes,🔴 CRÍTICO,0.8949869
35809,44,Research & Development,Yes,🔴 CRÍTICO,0.89497226
6631,43,Human Resources,Yes,🔴 CRÍTICO,0.8949689
26967,35,Human Resources,Yes,🔴 CRÍTICO,0.8949685
12056,59,Research & Development,Yes,🔴 CRÍTICO,0.8949399
27113,37,Human Resources,Yes,🔴 CRÍTICO,0.89493847
10733,27,Research & Development,Yes,🔴 CRÍTICO,0.89483297
9304,46,Human Resources,Yes,🔴 CRÍTICO,0.89479536
48544,38,Research & Development,Yes,🔴 CRÍTICO,0.8947303
36947,50,Sales,Yes,🔴 CRÍTICO,0.89471316
23157,22,Research & Development,Yes,🔴 CRÍTICO,0.89467704
34395,26,Research & Development,Yes,🔴 CRÍTICO,0.8946169
18894,27,Sales,Yes,🔴 CRÍTICO,0.89459056
30149,22,Research & Development,Yes,🔴 CRÍTICO,0.8945597
5679,41,Research & Development,Yes,🔴 CRÍTICO,0.89451003
29992,39,Research & Development,Yes,🔴 CRÍTICO,0.8944806
48004,49,Research & Development,Yes,🔴 CRÍTICO,0.894353
16982,58,Research & Development,Yes,🔴 CRÍTICO,0.89428455
13239,32,Research & Development,Yes,🔴 CRÍTICO,0.89414984
13173,47,Research & Development,Yes,🔴 CRÍTICO,0.89413345
11534,38,Research & Development,Yes,🔴 CRÍTICO,0.8940451
24124,50,Research & Development,Yes,🔴 CRÍTICO,0.89396775
22274,21,Sales,Yes,🔴 CRÍTICO,0.8939012
33648,36,Research & Development,Yes,🔴 CRÍTICO,0.89389294
11939,54,Research & Development,Yes,🔴 CRÍTICO,0.8938803
42462,36,Sales,Yes,🔴 CRÍTICO,0.8938445
44101,19,Research & Development,Yes,🔴 CRÍTICO,0.89379483
2246,30,Sales,Yes,🔴 CRÍTICO,0.8937527
34185,43,Research & Development,Yes,🔴 CRÍTICO,0.89371544
19045,26,Sales,Yes,🔴 CRÍTICO,0.89368707
13522,58,Sales,Yes,🔴 CRÍTICO,0.89361596
44411,35,Human Resources,Yes,🔴 CRÍTICO,0.8935693
41740,47,Human Resources,Yes,🔴 CRÍTICO,0.89353335
31995,43,Research & Development,Yes,🔴 CRÍTICO,0.8935158
42553,42,Research & Development,Yes,🔴 CRÍTICO,0.89331675
10791,28,Research & Development,Yes,🔴 CRÍTICO,0.8931631
37998,19,Human Resources,Yes,🔴 CRÍTICO,0.8931029
47134,20,Sales,Yes,🔴 CRÍTICO,0.8930769
33688,42,Sales,Yes,🔴 CRÍTICO,0.8929574
31188,51,Research & Development,Yes,🔴 CRÍTICO,0.8929188
4840,52,Human Resources,Yes,🔴 CRÍTICO,0.89278257
19076,46,Research & Development,Yes,🔴 CRÍTICO,0.89277625
34803,23,Research & Development,Yes,🔴 CRÍTICO,0.8926596
3131,27,Research & Development,No,🔴 CRÍTICO,0.89261174
37291,39,Sales,Yes,🔴 CRÍTICO,0.8925252
32986,20,Research & Development,Yes,🔴 CRÍTICO,0.8924552
42228,48,Research & Development,Yes,🔴 CRÍTICO,0.8924267
20443,37,Research & Development,Yes,🔴 CRÍTICO,0.89230543
30757,22,Research & Development,Yes,🔴 CRÍTICO,0.8922057
10881,39,Human Resources,Yes,🔴 CRÍTICO,0.8921815
6460,24,Research & Development,Yes,🔴 CRÍTICO,0.89202493
7919,32,Sales,Yes,🔴 CRÍTICO,0.89200777
25387,54,Research & Development,Yes,🔴 CRÍTICO,0.8919973
1667,59,Research & Development,Yes,🔴 CRÍTICO,0.8919893
33111,19,Research & Development,Yes,🔴 CRÍTICO,0.8919373
7605,22,Research & Development,Yes,🔴 CRÍTICO,0.891914
28669,20,Research & Development,Yes,🔴 CRÍTICO,0.89189076
13438,37,Sales,Yes,🔴 CRÍTICO,0.8918641
26491,51,Sales,Yes,🔴 CRÍTICO,0.89177775
29553,45,Sales,Yes,🔴 CRÍTICO,0.8917527
8571,32,Human Resources,Yes,🔴 CRÍTICO,0.891731
44024,42,Research & Development,Yes,🔴 CRÍTICO,0.8917104
18040,25,Sales,Yes,🔴 CRÍTICO,0.8916781
45306,48,Research & Development,Yes,🔴 CRÍTICO,0.8916543
3692,21,Research & Development,Yes,🔴 CRÍTICO,0.89164084
32996,24,Sales,Yes,🔴 CRÍTICO,0.8915001
7778,30,Research & Development,Yes,🔴 CRÍTICO,0.89146423
33505,28,Sales,Yes,🔴 CRÍTICO,0.8914536
18205,44,Sales,Yes,🔴 CRÍTICO,0.89133465
33660,46,Research & Development,Yes,🔴 CRÍTICO,0.891234
30282,27,Research & Development,Yes,🔴 CRÍTICO,0.89116675
31392,42,Human Resources,Yes,🔴 CRÍTICO,0.8910966
23778,29,Research & Development,Yes,🔴 CRÍTICO,0.8910743
44518,59,Research & Development,Yes,🔴 CRÍTICO,0.8910669
4704,46,Research & Development,Yes,🔴 CRÍTICO,0.8910636
32027,44,Research & Development,Yes,🔴 CRÍTICO,0.89106053
27948,24,Sales,Yes,🔴 CRÍTICO,0.891003
29928,42,Research & Development,Yes,🔴 CRÍTICO,0.8909842
10798,43,Sales,Yes,🔴 CRÍTICO,0.8909364
16708,29,Research & Development,Yes,🔴 CRÍTICO,0.8909214
29666,24,Research & Development,Yes,🔴 CRÍTICO,0.8908948
24107,26,Research & Development,Yes,🔴 CRÍTICO,0.89089346
36082,25,Human Resources,No,🔴 CRÍTICO,0.8908479
45426,45,Sales,Yes,🔴 CRÍTICO,0.890739
39940,24,Research & Development,Yes,🔴 CRÍTICO,0.89073026
43352,45,Research & Development,Yes,🔴 CRÍTICO,0.8906773
13385,18,Sales,Yes,🔴 CRÍTICO,0.89050937
10970,50,Human Resources,Yes,🔴 CRÍTICO,0.89046353
31948,36,Research & Development,Yes,🔴 CRÍTICO,0.89046293
36732,49,Human Resources,Yes,🔴 CRÍTICO,0.8904468
31890,36,Research & Development,Yes,🔴 CRÍTICO,0.8903793
20893,35,Sales,Yes,🔴 CRÍTICO,0.89035547
28522,27,Research & Development,Yes,🔴 CRÍTICO,0.89033633
6339,22,Research & Development,Yes,🔴 CRÍTICO,0.8902431
45700,36,Research & Development,Yes,🔴 CRÍTICO,0.890109
29356,51,Research & Development,Yes,🔴 CRÍTICO,0.8900932
49479,48,Research & Development,Yes,🔴 CRÍTICO,0.89008635
34689,29,Sales,No,🔴 CRÍTICO,0.8900786
22070,31,Sales,Yes,🔴 CRÍTICO,0.890024
38897,27,Human Resources,Yes,🔴 CRÍTICO,0.8899621
42931,36,Sales,Yes,🔴 CRÍTICO,0.8899485
48205,59,Research & Development,Yes,🔴 CRÍTICO,0.88991827
29577,43,Research & Development,Yes,🔴 CRÍTICO,0.8898926
18835,58,Sales,Yes,🔴 CRÍTICO,0.8898793
16630,43,Sales,Yes,🔴 CRÍTICO,0.88979816
32162,25,Research & Development,Yes,🔴 CRÍTICO,0.8897585
42675,29,Sales,Yes,🔴 CRÍTICO,0.88975847
3914,38,Human Resources,Yes,🔴 CRÍTICO,0.8897024
49142,26,Research & Development,Yes,🔴 CRÍTICO,0.889635
9928,59,Research & Development,Yes,🔴 CRÍTICO,0.889631
42782,50,Research & Development,Yes,🔴 CRÍTICO,0.8894723
33631,59,Human Resources,Yes,🔴 CRÍTICO,0.8894167
46896,26,Research & Development,Yes,🔴 CRÍTICO,0.8892701
25733,27,Sales,Yes,🔴 CRÍTICO,0.8892665
29208,54,Sales,Yes,🔴 CRÍTICO,0.8892503
34023,19,Sales,Yes,🔴 CRÍTICO,0.8891758
12772,36,Sales,Yes,🔴 CRÍTICO,0.88908976
22389,34,Sales,Yes,🔴 CRÍTICO,0.8890854
13473,46,Sales,Yes,🔴 CRÍTICO,0.889048
3440,44,Research & Development,Yes,🔴 CRÍTICO,0.88893807
17429,18,Sales,Yes,🔴 CRÍTICO,0.8889278
7112,41,Research & Development,Yes,🔴 CRÍTICO,0.8889032
42956,36,Research & Development,Yes,🔴 CRÍTICO,0.8888452
46495,25,Research & Development,Yes,🔴 CRÍTICO,0.8888271
1513,51,Research & Development,Yes,🔴 CRÍTICO,0.8888258
20333,53,Sales,Yes,🔴 CRÍTICO,0.8887784
27881,39,Sales,Yes,🔴 CRÍTICO,0.8887715
43510,36,Human Resources,Yes,🔴 CRÍTICO,0.8887611
30683,36,Research & Development,Yes,🔴 CRÍTICO,0.8887152
17425,42,Research & Development,Yes,🔴 CRÍTICO,0.88870674
8569,45,Research & Development,Yes,🔴 CRÍTICO,0.8886806
14611,29,Research & Development,Yes,🔴 CRÍTICO,0.88866264
27286,54,Sales,Yes,🔴 CRÍTICO,0.8886414
8295,23,Research & Development,Yes,🔴 CRÍTICO,0.88846815
21458,52,Human Resources,Yes,🔴 CRÍTICO,0.88841176
7415,24,Research & Development,Yes,🔴 CRÍTICO,0.88835865
28562,46,Research & Development,Yes,🔴 CRÍTICO,0.88826674
13123,29,Research & Development,No,🔴 CRÍTICO,0.88825667
39159,25,Research & Development,Yes,🔴 CRÍTICO,0.8882383
26681,41,Human Resources,Yes,🔴 CRÍTICO,0.88809574
17703,52,Sales,Yes,🔴 CRÍTICO,0.88804114
38219,43,Sales,Yes,🔴 CRÍTICO,0.8880387
2060,38,Research & Development,Yes,🔴 CRÍTICO,0.88801104
48172,53,Research & Development,Yes,🔴 CRÍTICO,0.8879934
25753,49,Sales,Yes,🔴 CRÍTICO,0.8879771
42803,29,Research & Development,Yes,🔴 CRÍTICO,0.8879439
13153,37,Research & Development,Yes,🔴 CRÍTICO,0.88786197
3483,46,Research & Development,Yes,🔴 CRÍTICO,0.8877879
19021,53,Sales,Yes,🔴 CRÍTICO,0.88774717
12697,38,Research & Development,Yes,🔴 CRÍTICO,0.88768107
8963,45,Sales,Yes,🔴 CRÍTICO,0.887658
36840,38,Research & Development,Yes,🔴 CRÍTICO,0.8876509
20413,39,Sales,Yes,🔴 CRÍTICO,0.8875948
7710,38,Research & Development,Yes,🔴 CRÍTICO,0.8875885
37532,28,Human Resources,Yes,🔴 CRÍTICO,0.8875297
3021,25,Human Resources,Yes,🔴 CRÍTICO,0.88745135
47888,37,Sales,Yes,🔴 CRÍTICO,0.887429
31193,44,Sales,Yes,🔴 CRÍTICO,0.8874037
39922,55,Sales,Yes,🔴 CRÍTICO,0.8872419
14503,41,Sales,Yes,🔴 CRÍTICO,0.8871706
10157,53,Research & Development,Yes,🔴 CRÍTICO,0.88714707
11695,37,Sales,Yes,🔴 CRÍTICO,0.88709855
45100,58,Research & Development,Yes,🔴 CRÍTICO,0.8870591
40776,19,Sales,Yes,🔴 CRÍTICO,0.88694435
48429,30,Research & Development,Yes,🔴 CRÍTICO,0.8868712
19244,33,Research & Development,Yes,🔴 CRÍTICO,0.88682276
30589,55,Research & Development,Yes,🔴 CRÍTICO,0.88678354
13410,20,Human Resources,Yes,🔴 CRÍTICO,0.886693
28294,18,Research & Development,Yes,🔴 CRÍTICO,0.88665795
19495,19,Research & Development,Yes,🔴 CRÍTICO,0.8866042
2556,24,Research & Development,Yes,🔴 CRÍTICO,0.88654834
393,21,Research & Development,Yes,🔴 CRÍTICO,0.88651067
26001,42,Sales,Yes,🔴 CRÍTICO,0.8864833
18291,52,Research & Development,Yes,🔴 CRÍTICO,0.88646173
31633,25,Research & Development,Yes,🔴 CRÍTICO,0.8863099
7667,21,Sales,Yes,🔴 CRÍTICO,0.8862627
14952,25,Human Resources,Yes,🔴 CRÍTICO,0.88624614
18567,38,Sales,Yes,🔴 CRÍTICO,0.88616043
18634,55,Research & Development,Yes,🔴 CRÍTICO,0.8861491
36571,43,Research & Development,Yes,🔴 CRÍTICO,0.88613653
46841,46,Research & Development,Yes,🔴 CRÍTICO,0.88607156
14705,28,Research & Development,Yes,🔴 CRÍTICO,0.8859679
49326,26,Research & Development,No,🔴 CRÍTICO,0.8859545
16734,26,Research & Development,Yes,🔴 CRÍTICO,0.885782
38600,29,Sales,No,🔴 CRÍTICO,0.8857212
7823,49,Sales,Yes,🔴 CRÍTICO,0.8857012
28585,55,Research & Development,Yes,🔴 CRÍTICO,0.8856872
14811,29,Human Resources,Yes,🔴 CRÍTICO,0.8856635
19633,32,Research & Development,Yes,🔴 CRÍTICO,0.88562864
25391,32,Sales,Yes,🔴 CRÍTICO,0.8855362
5848,23,Sales,Yes,🔴 CRÍTICO,0.8854375
1816,26,Research & Development,No,🔴 CRÍTICO,0.8854367
13852,30,Research & Development,Yes,🔴 CRÍTICO,0.8854342
48972,44,Research & Development,Yes,🔴 CRÍTICO,0.8853551
48715,43,Research & Development,Yes,🔴 CRÍTICO,0.8852423
35564,52,Research & Development,Yes,🔴 CRÍTICO,0.885242
14345,25,Research & Development,Yes,🔴 CRÍTICO,0.8851919
44230,25,Research & Development,Yes,🔴 CRÍTICO,0.88512784
37748,35,Sales,Yes,🔴 CRÍTICO,0.8851206
41295,25,Research & Development,Yes,🔴 CRÍTICO,0.88509434
11654,41,Research & Development,Yes,🔴 CRÍTICO,0.88508135
42342,22,Research & Development,Yes,🔴 CRÍTICO,0.8849621
8123,36,Research & Development,Yes,🔴 CRÍTICO,0.8849591
14864,18,Research & Development,Yes,🔴 CRÍTICO,0.88493764
30707,30,Human Resources,Yes,🔴 CRÍTICO,0.88479084
2654,25,Sales,Yes,🔴 CRÍTICO,0.8846966
42006,27,Sales,Yes,🔴 CRÍTICO,0.88452566
16910,44,Research & Development,Yes,🔴 CRÍTICO,0.8843976
48210,25,Research & Development,Yes,🔴 CRÍTICO,0.88435215
45935,26,Sales,Yes,🔴 CRÍTICO,0.8843486
46650,24,Sales,Yes,🔴 CRÍTICO,0.88430786
4940,59,Research & Development,Yes,🔴 CRÍTICO,0.8843005
1981,36,Sales,Yes,🔴 CRÍTICO,0.8842881
10933,35,Research & Development,Yes,🔴 CRÍTICO,0.88420236
26558,23,Research & Development,Yes,🔴 CRÍTICO,0.88411206
37350,40,Research & Development,Yes,🔴 CRÍTICO,0.88402176
40630,41,Research & Development,Yes,🔴 CRÍTICO,0.8839761
6815,24,Sales,Yes,🔴 CRÍTICO,0.883972
3511,21,Sales,Yes,🔴 CRÍTICO,0.8839258
17676,55,Research & Development,Yes,🔴 CRÍTICO,0.8838849
49228,45,Human Resources,Yes,🔴 CRÍTICO,0.88384545
10545,29,Research & Development,Yes,🔴 CRÍTICO,0.88383436
41246,33,Research & Development,Yes,🔴 CRÍTICO,0.8838206
20839,24,Research & Development,Yes,🔴 CRÍTICO,0.8837817
41280,58,Sales,Yes,🔴 CRÍTICO,0.88370717
45765,28,Sales,Yes,🔴 CRÍTICO,0.8836785
35482,39,Human Resources,Yes,🔴 CRÍTICO,0.8836478
7672,25,Human Resources,Yes,🔴 CRÍTICO,0.8835575
24484,22,Human Resources,Yes,🔴 CRÍTICO,0.8834404
45409,41,Research & Development,Yes,🔴 CRÍTICO,0.88340646
6880,57,Research & Development,Yes,🔴 CRÍTICO,0.88338464
28311,52,Sales,Yes,🔴 CRÍTICO,0.883377
31569,37,Research & Development,Yes,🔴 CRÍTICO,0.88337445
31686,26,Research & Development,Yes,🔴 CRÍTICO,0.88337344
38329,46,Research & Development,Yes,🔴 CRÍTICO,0.8833327
3579,38,Research & Development,Yes,🔴 CRÍTICO,0.8832969
29653,51,Human Resources,Yes,🔴 CRÍTICO,0.883268
22097,58,Research & Development,Yes,🔴 CRÍTICO,0.8831216
829,39,Research & Development,Yes,🔴 CRÍTICO,0.8831141
44040,58,Research & Development,Yes,🔴 CRÍTICO,0.88309747
21512,22,Research & Development,Yes,🔴 CRÍTICO,0.8830751
2187,53,Research & Development,Yes,🔴 CRÍTICO,0.883015
33402,42,Sales,Yes,🔴 CRÍTICO,0.8829711
38962,29,Research & Development,Yes,🔴 CRÍTICO,0.88295186
44758,18,Research & Development,Yes,🔴 CRÍTICO,0.88294744
3729,19,Research & Development,Yes,🔴 CRÍTICO,0.8829049
39543,29,Sales,Yes,🔴 CRÍTICO,0.8828795
24077,42,Sales,Yes,🔴 CRÍTICO,0.8828722
12034,26,Research & Development,Yes,🔴 CRÍTICO,0.88270456
36675,29,Research & Development,No,🔴 CRÍTICO,0.8826949
35956,18,Sales,Yes,🔴 CRÍTICO,0.88268256
34584,26,Research & Development,Yes,🔴 CRÍTICO,0.8826792
40091,21,Sales,Yes,🔴 CRÍTICO,0.8826633
7123,43,Research & Development,Yes,🔴 CRÍTICO,0.8825173
32381,33,Research & Development,Yes,🔴 CRÍTICO,0.88231546
7473,46,Sales,Yes,🔴 CRÍTICO,0.88227516
40003,34,Research & Development,Yes,🔴 CRÍTICO,0.8822391
2576,25,Research & Development,Yes,🔴 CRÍTICO,0.8821824
24874,38,Research & Development,Yes,🔴 CRÍTICO,0.8821531
38208,23,Sales,Yes,🔴 CRÍTICO,0.8821259
32607,40,Research & Development,Yes,🔴 CRÍTICO,0.8821207
5285,34,Research & Development,Yes,🔴 CRÍTICO,0.88205385
45184,39,Research & Development,Yes,🔴 CRÍTICO,0.88204473
20580,24,Human Resources,Yes,🔴 CRÍTICO,0.88202006
5329,22,Research & Development,Yes,🔴 CRÍTICO,0.88197494
27172,56,Research & Development,Yes,🔴 CRÍTICO,0.8819723
10020,52,Sales,Yes,🔴 CRÍTICO,0.8819521
16811,49,Research & Development,Yes,🔴 CRÍTICO,0.8818772
41549,39,Sales,Yes,🔴 CRÍTICO,0.881867
21297,33,Research & Development,Yes,🔴 CRÍTICO,0.88184583
17802,30,Sales,Yes,🔴 CRÍTICO,0.8818186
29593,55,Research & Development,Yes,🔴 CRÍTICO,0.8817856
4410,41,Research & Development,Yes,🔴 CRÍTICO,0.88176143
32421,18,Sales,Yes,🔴 CRÍTICO,0.8817096
3571,52,Research & Development,Yes,🔴 CRÍTICO,0.88170606
13867,20,Research & Development,Yes,🔴 CRÍTICO,0.88163954
45726,25,Research & Development,Yes,🔴 CRÍTICO,0.88162434
40945,49,Research & Development,Yes,🔴 CRÍTICO,0.88161933
30290,30,Sales,Yes,🔴 CRÍTICO,0.8814767
16718,23,Sales,Yes,🔴 CRÍTICO,0.88142926
9519,41,Research & Development,Yes,🔴 CRÍTICO,0.88137376
11073,34,Human Resources,Yes,🔴 CRÍTICO,0.8813421
567,40,Sales,Yes,🔴 CRÍTICO,0.88129115
2962,45,Sales,Yes,🔴 CRÍTICO,0.8811646
2733,36,Research & Development,Yes,🔴 CRÍTICO,0.8810382
24528,29,Research & Development,Yes,🔴 CRÍTICO,0.88103545
7348,51,Research & Development,Yes,🔴 CRÍTICO,0.8810049
33956,46,Sales,Yes,🔴 CRÍTICO,0.880945
39222,56,Sales,Yes,🔴 CRÍTICO,0.8808944
6912,58,Research & Development,Yes,🔴 CRÍTICO,0.880817
32478,20,Sales,Yes,🔴 CRÍTICO,0.8808075
42074,45,Sales,Yes,🔴 CRÍTICO,0.8807966
29300,39,Research & Development,Yes,🔴 CRÍTICO,0.8807898
13133,39,Research & Development,Yes,🔴 CRÍTICO,0.88073295
43200,30,Research & Development,Yes,🔴 CRÍTICO,0.88064694
12810,25,Research & Development,Yes,🔴 CRÍTICO,0.88061774
29968,37,Sales,Yes,🔴 CRÍTICO,0.88060004
36821,25,Research & Development,Yes,🔴 CRÍTICO,0.8805928
307,38,Research & Development,Yes,🔴 CRÍTICO,0.88050526
20054,34,Research & Development,Yes,🔴 CRÍTICO,0.8803928
44156,29,Research & Development,No,🔴 CRÍTICO,0.8803867
17545,18,Research & Development,Yes,🔴 CRÍTICO,0.880361
5721,24,Research & Development,Yes,🔴 CRÍTICO,0.8803577
12612,43,Research & Development,Yes,🔴 CRÍTICO,0.8803172
23989,21,Research & Development,Yes,🔴 CRÍTICO,0.8803064
26740,58,Sales,Yes,🔴 CRÍTICO,0.8802673
27169,36,Research & Development,Yes,🔴 CRÍTICO,0.88017213
5623,45,Research & Development,Yes,🔴 CRÍTICO,0.88017076
27995,47,Human Resources,Yes,🔴 CRÍTICO,0.8801192
11560,43,Research & Development,Yes,🔴 CRÍTICO,0.8800846
8016,25,Research & Development,Yes,🔴 CRÍTICO,0.8800419
41083,44,Sales,Yes,🔴 CRÍTICO,0.87992156
37415,24,Research & Development,Yes,🔴 CRÍTICO,0.8799098
48819,23,Research & Development,Yes,🔴 CRÍTICO,0.87988794
35814,25,Sales,Yes,🔴 CRÍTICO,0.87987864
6455,26,Research & Development,Yes,🔴 CRÍTICO,0.8798334
45533,27,Research & Development,Yes,🔴 CRÍTICO,0.8797862
42457,27,Research & Development,Yes,🔴 CRÍTICO,0.87977326
40350,43,Research & Development,Yes,🔴 CRÍTICO,0.8797573
46340,57,Sales,Yes,🔴 CRÍTICO,0.8797357
2237,36,Research & Development,Yes,🔴 CRÍTICO,0.87971854
47994,24,Sales,No,🔴 CRÍTICO,0.8796854
39127,50,Research & Development,Yes,🔴 CRÍTICO,0.8796402
5870,32,Research & Development,Yes,🔴 CRÍTICO,0.8796227
9446,24,Research & Development,Yes,🔴 CRÍTICO,0.8795834
49775,49,Research & Development,Yes,🔴 CRÍTICO,0.87957907
4902,30,Research & Development,Yes,🔴 CRÍTICO,0.87940186
18036,35,Research & Development,Yes,🔴 CRÍTICO,0.87939024
44925,56,Research & Development,Yes,🔴 CRÍTICO,0.87929434
10025,45,Sales,Yes,🔴 CRÍTICO,0.8792688
18657,41,Human Resources,Yes,🔴 CRÍTICO,0.87925714
42154,58,Sales,Yes,🔴 CRÍTICO,0.8792479
48037,24,Research & Development,Yes,🔴 CRÍTICO,0.87921077
32931,24,Sales,Yes,🔴 CRÍTICO,0.87909484
39846,24,Research & Development,Yes,🔴 CRÍTICO,0.8789362
37720,40,Research & Development,Yes,🔴 CRÍTICO,0.87888265
4292,24,Research & Development,Yes,🔴 CRÍTICO,0.8787741
14677,39,Research & Development,Yes,🔴 CRÍTICO,0.87876546
17482,48,Research & Development,Yes,🔴 CRÍTICO,0.878744
41598,22,Research & Development,Yes,🔴 CRÍTICO,0.87870646
3896,27,Research & Development,No,🔴 CRÍTICO,0.8786735
48287,18,Human Resources,Yes,🔴 CRÍTICO,0.87865305
41002,28,Research & Development,Yes,🔴 CRÍTICO,0.8786259
10413,20,Human Resources,Yes,🔴 CRÍTICO,0.8785915
49712,48,Human Resources,Yes,🔴 CRÍTICO,0.8785207
3561,26,Research & Development,Yes,🔴 CRÍTICO,0.87849414
7137,40,Sales,Yes,🔴 CRÍTICO,0.87831664
48194,47,Research & Development,Yes,🔴 CRÍTICO,0.8782987
16651,32,Sales,Yes,🔴 CRÍTICO,0.8782253
44824,26,Research & Development,Yes,🔴 CRÍTICO,0.8781972
230,58,Research & Development,Yes,🔴 CRÍTICO,0.87793213
24087,28,Research & Development,Yes,🔴 CRÍTICO,0.8779299
7607,43,Research & Development,Yes,🔴 CRÍTICO,0.8779147
6347,59,Research & Development,Yes,🔴 CRÍTICO,0.8778872
14655,26,Sales,Yes,🔴 CRÍTICO,0.877838
40690,27,Human Resources,No,🔴 CRÍTICO,0.87761104
33590,24,Research & Development,Yes,🔴 CRÍTICO,0.8775897
45781,21,Research & Development,Yes,🔴 CRÍTICO,0.8774969
8441,32,Sales,Yes,🔴 CRÍTICO,0.87745064
31710,26,Research & Development,Yes,🔴 CRÍTICO,0.8774386
49599,26,Research & Development,Yes,🔴 CRÍTICO,0.8773127
6827,43,Research & Development,Yes,🔴 CRÍTICO,0.8772957
4933,27,Sales,Yes,🔴 CRÍTICO,0.8772882
26694,26,Research & Development,Yes,🔴 CRÍTICO,0.8772738
3526,49,Human Resources,Yes,🔴 CRÍTICO,0.87722445
3620,44,Research & Development,Yes,🔴 CRÍTICO,0.8771701
20613,21,Research & Development,Yes,🔴 CRÍTICO,0.87714005
1734,57,Sales,Yes,🔴 CRÍTICO,0.8771107
22432,24,Research & Development,Yes,🔴 CRÍTICO,0.8770227
22157,28,Research & Development,Yes,🔴 CRÍTICO,0.876995
26067,51,Research & Development,Yes,🔴 CRÍTICO,0.87694895
47105,21,Research & Development,Yes,🔴 CRÍTICO,0.87690157
16415,28,Human Resources,Yes,🔴 CRÍTICO,0.8768549
18407,41,Sales,Yes,🔴 CRÍTICO,0.8766998
37965,21,Research & Development,Yes,🔴 CRÍTICO,0.87665623
7681,23,Research & Development,Yes,🔴 CRÍTICO,0.8766216
17060,44,Sales,Yes,🔴 CRÍTICO,0.8765751
1368,22,Research & Development,Yes,🔴 CRÍTICO,0.8765008
30860,27,Research & Development,Yes,🔴 CRÍTICO,0.8763991
4206,30,Sales,Yes,🔴 CRÍTICO,0.87627137
28682,26,Research & Development,No,🔴 CRÍTICO,0.87625
5777,39,Research & Development,Yes,🔴 CRÍTICO,0.8761726
4300,31,Research & Development,Yes,🔴 CRÍTICO,0.87614083
