Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
51,Yes,Travel_Rarely,1203,Research & Development,5,3,Other,1,2207,4,Male,54,3,4,Laboratory Technician,3,Married,10338,15831,5,Y,No,11,3,3,80,1,9,2,3,9,5,2,5
47,No,Travel_Rarely,1454,Research & Development,12,3,Medical,1,2208,2,Male,61,4,3,Human Resources,2,Married,4658,10000,3,Y,No,23,3,4,80,1,13,2,1,9,6,4,2
25,No,Travel_Frequently,694,Sales,20,2,Life Sciences,1,2209,3,Male,79,2,2,Healthcare Representative,4,Divorced,11457,13680,4,Y,Yes,19,3,3,80,1,6,5,2,6,6,2,5
39,No,Travel_Rarely,1287,Research & Development,10,2,Life Sciences,1,2210,3,Female,89,2,3,Sales Executive,2,Married,13900,10928,3,Y,No,17,3,3,80,1,13,3,2,3,3,0,3
42,No,Travel_Rarely,560,Research & Development,29,3,Medical,1,2211,2,Male,98,2,3,Manufacturing Director,4,Married,7142,5399,3,Y,No,16,3,4,80,1,9,4,2,7,1,4,7
30,No,Travel_Rarely,1238,Human Resources,12,3,Medical,1,2212,3,Male,64,3,3,Sales Representative,2,Married,5713,7194,3,Y,No,16,4,3,80,1,12,1,3,5,5,5,5
60,No,Travel_Rarely,1298,Research & Development,9,3,Medical,1,2213,2,Male,57,2,1,Research Director,2,Married,4725,22518,2,Y,No,17,3,4,80,3,12,5,2,3,3,3,3
25,Yes,Travel_Rarely,439,Sales,15,2,Technical Degree,1,2214,1,Female,81,2,3,Laboratory Technician,3,Married,10303,14787,1,Y,No,13,3,3,80,0,7,4,4,7,3,2,6
23,Yes,Travel_Rarely,505,Research & Development,1,5,Medical,1,2215,1,Female,68,4,2,Sales Executive,3,Married,2969,14448,3,Y,No,18,3,3,80,1,0,2,2,0,0,0,0
34,No,Travel_Frequently,1499,Research & Development,29,3,Medical,1,2216,1,Female,68,4,4,Laboratory Technician,2,Divorced,1009,10134,2,Y,No,14,3,3,80,1,7,3,3,0,0,3,0
36,Yes,Travel_Rarely,664,Research & Development,15,2,Life Sciences,1,2217,4,Female,69,4,2,Healthcare Representative,2,Married,6451,24577,2,Y,Yes,21,3,3,80,0,12,1,2,10,3,6,4
51,No,Travel_Rarely,623,Research & Development,6,4,Technical Degree,1,2218,1,Female,57,3,2,Healthcare Representative,3,Married,2180,14418,5,Y,Yes,17,3,2,80,1,12,4,2,12,4,3,5
25,No,Travel_Rarely,553,Research & Development,21,3,Life Sciences,1,2219,2,Male,66,4,2,Manufacturing Director,2,Married,3993,15244,3,Y,Yes,12,4,1,80,1,7,4,2,7,1,1,7
32,No,Travel_Rarely,102,Research & Development,2,4,Life Sciences,1,2220,3,Female,88,1,2,Manufacturing Director,3,Divorced,8507,9743,3,Y,No,16,3,4,80,2,13,2,4,13,6,4,9
49,No,Travel_Frequently,724,Sales,10,5,Marketing,1,2221,2,Female,65,4,1,Research Scientist,2,Single,2457,18648,3,Y,No,11,3,1,80,1,7,3,2,7,7,5,0
41,No,Non-Travel,1041,Sales,6,5,Medical,1,2222,4,Female,78,2,1,Laboratory Technician,1,Married,5574,17519,0,Y,No,12,3,3,80,1,3,5,4,3,3,6,1
35,No,Travel_Rarely,353,Research & Development,1,3,Medical,1,2223,4,Female,30,3,3,Manufacturing Director,3,Married,10576,26999,0,Y,No,17,3,4,80,0,17,1,3,5,4,7,5
32,No,Travel_Rarely,102,Sales,1,3,Technical Degree,1,2224,3,Female,91,3,4,Manufacturing Director,3,Single,3722,20430,2,Y,Yes,13,3,3,80,0,0,3,3,0,0,4,0
37,No,Travel_Rarely,820,Sales,10,4,Medical,1,2225,4,Female,33,3,3,Sales Executive,2,Divorced,12575,3538,2,Y,No,19,4,4,80,1,16,1,3,14,6,0,8
44,No,Travel_Rarely,176,Research & Development,7,3,Medical,1,2226,2,Female,78,2,2,Healthcare Representative,3,Single,3515,18460,3,Y,No,19,3,1,80,2,15,1,2,8,8,0,8
49,No,Travel_Rarely,1060,Research & Development,7,2,Other,1,2227,1,Female,91,2,2,Laboratory Technician,4,Single,1969,17987,0,Y,No,15,3,3,80,1,19,2,3,0,0,6,0
41,No,Travel_Frequently,492,Sales,1,3,Medical,1,2228,1,Male,66,4,3,Laboratory Technician,4,Divorced,9713,19213,2,Y,Yes,17,3,4,80,0,19,2,2,9,3,0,8
29,No,Travel_Rarely,911,Sales,16,2,Life Sciences,1,2229,3,Male,80,2,2,Sales Executive,3,Married,14818,23406,0,Y,No,13,4,2,80,0,11,2,2,0,0,2,0
34,No,Travel_Rarely,213,Research & Development,1,3,Life Sciences,1,2230,3,Male,87,3,2,Sales Representative,3,Married,2051,14463,0,Y,Yes,13,3,3,80,0,0,5,3,0,0,1,0
36,No,Travel_Rarely,400,Sales,13,3,Marketing,1,2231,3,Male,67,3,4,Manager,2,Divorced,1009,2094,1,Y,Yes,11,3,2,80,1,17,5,1,10,0,2,4
48,No,Travel_Rarely,1499,Research & Development,1,3,Medical,1,2232,4,Male,71,3,3,Laboratory Technician,4,Single,4376,2653,0,Y,Yes,14,3,1,80,0,14,5,2,7,5,1,3
41,No,Travel_Rarely,1298,Sales,2,2,Marketing,1,2233,2,Female,50,2,3,Research Scientist,3,Married,6094,26999,3,Y,No,18,4,3,80,1,16,2,4,8,4,5,0
42,No,Travel_Frequently,762,Research & Development,1,3,Life Sciences,1,2234,4,Female,55,2,1,Laboratory Technician,4,Married,9271,11979,0,Y,No,13,3,4,80,0,15,2,3,0,0,2,0
49,No,Travel_Frequently,102,Research & Development,7,3,Human Resources,1,2235,4,Male,100,3,3,Healthcare Representative,2,Single,5098,11968,5,Y,No,18,3,3,80,1,7,4,4,6,6,0,2
36,No,Travel_Rarely,842,Research & Development,12,2,Medical,1,2236,4,Male,69,3,4,Research Scientist,4,Divorced,12711,8768,6,Y,Yes,14,3,3,80,1,14,2,1,5,4,5,5
56,No,Travel_Rarely,350,Research & Development,16,3,Life Sciences,1,2237,3,Male,80,2,1,Research Scientist,3,Single,4264,2094,0,Y,No,16,3,2,80,1,6,6,3,6,3,0,6
41,No,Travel_Frequently,707,Sales,20,3,Technical Degree,1,2238,3,Female,100,2,2,Laboratory Technician,2,Married,17686,16627,3,Y,No,16,3,3,80,0,13,3,3,13,13,3,5
34,No,Travel_Rarely,102,Sales,1,3,Technical Degree,1,2239,3,Male,95,3,1,Laboratory Technician,4,Married,1009,15771,6,Y,Yes,19,3,3,80,2,14,2,3,0,0,0,0
36,No,Non-Travel,653,Research & Development,24,2,Technical Degree,1,2240,4,Female,52,2,1,Laboratory Technician,3,Married,16368,13489,3,Y,Yes,13,3,2,80,1,18,3,3,4,3,6,4
26,No,Travel_Rarely,697,Research & Development,1,3,Medical,1,2241,4,Male,67,3,2,Human Resources,2,Married,7274,9386,3,Y,No,16,3,3,80,1,8,3,4,8,8,2,8
46,No,Travel_Rarely,1304,Research & Development,8,2,Life Sciences,1,2242,2,Female,91,3,1,Sales Executive,3,Married,3079,13993,3,Y,Yes,22,3,4,80,1,19,1,4,11,0,2,1
37,No,Travel_Frequently,728,Research & Development,11,1,Life Sciences,1,2243,2,Female,68,4,3,Manufacturing Director,2,Single,15420,8371,0,Y,Yes,18,3,2,80,1,7,1,3,4,4,0,4
34,Yes,Travel_Rarely,557,Research & Development,6,2,Marketing,1,2244,3,Female,61,2,1,Laboratory Technician,2,Divorced,1009,2094,4,Y,No,19,4,4,80,1,16,2,3,4,4,2,3
35,No,Travel_Rarely,1397,Research & Development,11,3,Medical,1,2245,4,Male,31,2,1,Healthcare Representative,4,Divorced,8790,14853,5,Y,No,22,3,4,80,1,9,3,3,9,5,0,1
24,No,Travel_Rarely,1012,Research & Development,10,4,Life Sciences,1,2246,2,Female,71,2,1,Research Scientist,3,Married,1480,18435,0,Y,No,11,4,4,80,0,6,2,2,6,0,1,6
42,No,Travel_Frequently,513,Sales,12,4,Life Sciences,1,2247,2,Female,60,3,4,Manufacturing Director,3,Divorced,8315,21492,2,Y,Yes,11,3,3,80,1,18,3,3,4,4,0,4
60,No,Travel_Rarely,723,Research & Development,1,2,Marketing,1,2248,2,Male,51,1,1,Healthcare Representative,2,Single,6537,24111,7,Y,No,16,3,4,80,0,17,2,2,9,4,0,3
41,No,Travel_Frequently,805,Research & Development,13,5,Life Sciences,1,2249,2,Female,73,4,4,Sales Executive,2,Single,3674,11945,2,Y,Yes,20,3,2,80,1,3,3,3,2,2,0,1
19,No,Travel_Frequently,680,Research & Development,5,1,Life Sciences,1,2250,4,Male,71,3,1,Sales Executive,2,Single,6566,17421,1,Y,No,19,4,3,80,0,1,0,3,1,1,0,0
35,No,Travel_Rarely,878,Sales,8,3,Medical,1,2251,3,Female,56,3,2,Research Scientist,4,Divorced,2173,13073,0,Y,No,19,3,2,80,1,1,4,1,1,1,5,0
35,No,Travel_Rarely,835,Sales,13,2,Technical Degree,1,2252,4,Male,89,2,1,Research Scientist,1,Single,8809,21688,0,Y,No,16,3,1,80,1,17,4,3,15,11,0,8
40,No,Travel_Frequently,689,Research & Development,10,1,Life Sciences,1,2253,4,Male,100,2,3,Research Scientist,1,Divorced,4346,15878,0,Y,No,17,3,4,80,1,21,3,4,20,7,3,6
48,No,Travel_Rarely,1016,Sales,19,3,Technical Degree,1,2254,1,Male,65,3,2,Sales Executive,3,Single,10517,6642,2,Y,Yes,11,3,2,80,0,22,2,4,0,0,0,0
20,Yes,Travel_Rarely,1057,Research & Development,1,3,Marketing,1,2255,3,Female,60,1,4,Manager,3,Divorced,8490,8544,0,Y,No,18,3,3,80,1,2,2,2,2,2,9,0
46,No,Travel_Rarely,1499,Human Resources,16,3,Medical,1,2256,4,Male,35,4,2,Research Scientist,4,Married,1009,15721,1,Y,No,15,3,2,80,0,13,3,2,0,0,0,0
51,No,Travel_Rarely,1104,Research & Development,2,2,Medical,1,2257,3,Male,46,3,2,Manufacturing Director,4,Single,5428,25199,3,Y,No,13,3,2,80,0,30,5,2,25,7,5,6
35,No,Travel_Rarely,238,Research & Development,15,4,Medical,1,2258,2,Male,77,1,2,Research Director,2,Married,9799,8304,6,Y,Yes,11,3,2,80,0,3,2,3,3,3,5,3
37,No,Non-Travel,986,Research & Development,13,4,Medical,1,2259,2,Male,72,3,4,Research Scientist,1,Married,3868,7622,0,Y,No,21,3,3,80,2,17,1,2,7,5,3,1
26,No,Travel_Rarely,1066,Research & Development,10,4,Medical,1,2260,4,Male,94,3,1,Sales Executive,2,Divorced,7613,10784,9,Y,Yes,20,3,3,80,0,6,4,2,6,0,2,6
24,No,Travel_Rarely,867,Sales,7,5,Life Sciences,1,2261,2,Male,38,3,1,Manufacturing Director,2,Single,4350,17144,3,Y,No,15,3,4,80,1,0,3,3,0,0,2,0
36,No,Travel_Frequently,1499,Research & Development,24,2,Marketing,1,2262,3,Male,80,2,2,Sales Executive,2,Single,2133,12733,2,Y,No,16,3,3,80,1,18,1,3,4,0,0,4
34,No,Travel_Rarely,1381,Research & Development,1,1,Life Sciences,1,2263,2,Male,52,3,1,Sales Executive,2,Married,8313,21268,5,Y,No,15,3,3,80,1,12,2,1,7,1,0,7
49,Yes,Travel_Frequently,1143,Sales,2,3,Life Sciences,1,2264,3,Male,58,1,1,Research Director,4,Single,12119,2094,0,Y,Yes,15,3,1,80,1,14,3,2,6,6,4,6
32,Yes,Travel_Rarely,980,Sales,1,1,Medical,1,2265,3,Female,83,2,1,Sales Representative,1,Married,4537,3187,7,Y,No,12,3,4,80,1,0,4,3,0,0,0,0
28,No,Travel_Rarely,770,Sales,12,2,Life Sciences,1,2266,4,Male,62,3,3,Research Scientist,3,Single,6809,9405,1,Y,No,15,3,2,80,1,10,3,4,1,1,4,0
45,No,Travel_Rarely,351,Research & Development,3,3,Medical,1,2267,3,Male,30,3,2,Research Scientist,4,Married,5999,16568,5,Y,Yes,18,3,2,80,1,15,4,3,4,4,0,4
41,No,Travel_Rarely,1463,Research & Development,4,1,Medical,1,2268,2,Female,50,3,1,Research Scientist,1,Married,8438,23189,1,Y,Yes,12,3,2,80,1,13,4,1,0,0,0,0
46,No,Travel_Rarely,585,Research & Development,11,4,Life Sciences,1,2269,2,Female,53,3,2,Research Scientist,2,Married,8501,17131,6,Y,No,13,3,4,80,1,21,4,4,10,2,0,6
38,No,Travel_Rarely,657,Sales,1,2,Life Sciences,1,2270,3,Female,77,2,2,Sales Executive,2,Divorced,6919,18202,4,Y,No,15,3,3,80,2,1,1,3,1,1,6,1
40,No,Travel_Rarely,1222,Sales,2,4,Marketing,1,2271,1,Male,66,2,1,Healthcare Representative,2,Divorced,19098,14345,0,Y,Yes,15,3,3,80,0,13,4,2,9,9,1,6
32,No,Non-Travel,449,Research & Development,3,3,Medical,1,2272,4,Male,53,3,5,Research Scientist,2,Married,7738,12391,4,Y,No,20,3,1,80,0,13,4,3,6,1,0,0
25,No,Travel_Rarely,745,Research & Development,5,3,Medical,1,2273,3,Male,43,3,3,Laboratory Technician,2,Married,7730,18094,5,Y,No,11,3,1,80,0,7,3,4,1,0,0,1
44,No,Non-Travel,1167,Sales,1,3,Medical,1,2274,3,Male,76,3,2,Laboratory Technician,4,Married,3387,17005,1,Y,Yes,15,3,4,80,0,9,1,3,5,5,5,0
29,No,Travel_Rarely,1015,Research & Development,21,3,Life Sciences,1,2275,3,Male,77,3,1,Sales Executive,3,Divorced,7495,26285,2,Y,No,14,3,2,80,1,10,1,4,0,0,1,0
33,No,Travel_Rarely,191,Research & Development,1,4,Medical,1,2276,4,Female,100,2,3,Research Scientist,4,Married,9392,25001,0,Y,No,20,3,2,80,1,15,4,2,15,4,0,7
46,No,Travel_Rarely,102,Research & Development,4,4,Life Sciences,1,2277,3,Female,52,3,3,Sales Executive,2,Married,1696,2094,3,Y,No,15,3,4,80,1,13,2,4,0,0,0,0
52,No,Travel_Rarely,954,Research & Development,1,4,Medical,1,2278,3,Male,46,2,2,Sales Executive,3,Divorced,4423,21896,0,Y,No,12,3,3,80,0,1,4,3,1,1,8,1
43,No,Travel_Rarely,935,Sales,11,4,Medical,1,2279,2,Male,58,4,2,Sales Executive,1,Divorced,1338,10147,7,Y,No,19,3,3,80,2,25,4,2,2,2,3,2
30,No,Travel_Frequently,1270,Research & Development,8,3,Technical Degree,1,2280,3,Female,58,3,1,Manufacturing Director,3,Single,3686,17049,4,Y,No,15,4,4,80,1,12,4,2,12,3,1,7
31,Yes,Travel_Frequently,563,Research & Development,9,3,Human Resources,1,2281,3,Female,38,3,3,Sales Executive,2,Divorced,7505,19124,3,Y,No,11,3,3,80,2,13,3,3,13,4,2,9
35,No,Travel_Rarely,1499,Sales,8,4,Medical,1,2282,2,Female,79,2,3,Research Scientist,4,Married,3575,12547,2,Y,No,17,3,4,80,2,5,4,3,5,3,2,2
47,Yes,Travel_Rarely,1365,Sales,22,3,Life Sciences,1,2283,4,Female,69,2,4,Research Director,3,Divorced,8167,12628,3,Y,No,11,3,4,80,1,17,2,3,1,1,2,1
40,No,Travel_Rarely,1499,Research & Development,8,3,Life Sciences,1,2284,4,Female,78,3,3,Sales Representative,2,Married,9286,26999,2,Y,No,18,3,1,80,1,12,3,2,12,4,5,9
35,Yes,Travel_Rarely,1422,Research & Development,1,3,Life Sciences,1,2285,4,Male,64,2,1,Sales Executive,4,Married,12142,11219,0,Y,No,16,3,4,80,0,1,3,2,1,1,0,0
38,No,Travel_Rarely,769,Human Resources,12,5,Medical,1,2286,4,Female,69,1,3,Sales Executive,1,Married,4759,6181,4,Y,No,16,3,3,80,1,15,1,3,6,5,0,2
43,Yes,Travel_Frequently,968,Sales,1,2,Life Sciences,1,2287,3,Male,78,2,3,Manufacturing Director,3,Married,1009,14197,1,Y,No,12,3,3,80,0,7,3,2,0,0,7,0
25,Yes,Travel_Frequently,1089,Sales,16,2,Life Sciences,1,2288,3,Male,42,3,2,Sales Executive,1,Single,9845,14465,1,Y,No,19,4,2,80,0,7,2,3,7,2,0,4
42,No,Travel_Rarely,544,Research & Development,9,3,Life Sciences,1,2289,4,Male,63,2,2,Laboratory Technician,4,Divorced,12442,3964,4,Y,Yes,19,3,4,80,2,10,3,2,0,0,0,0
32,Yes,Travel_Rarely,1499,Research & Development,10,3,Life Sciences,1,2290,4,Female,38,2,1,Manager,4,Married,6314,20633,0,Y,Yes,11,4,2,80,0,14,3,3,7,5,7,6
34,No,Travel_Rarely,981,Research & Development,10,3,Life Sciences,1,2291,4,Female,78,3,3,Laboratory Technician,3,Divorced,7644,9295,6,Y,No,18,3,4,80,1,8,2,3,8,6,0,8
45,No,Travel_Frequently,256,Research & Development,3,3,Medical,1,2292,3,Male,68,3,2,Manufacturing Director,4,Divorced,11284,19147,2,Y,No,11,4,3,80,0,7,4,4,0,0,6,0
41,No,Travel_Rarely,1140,Research & Development,10,4,Life Sciences,1,2293,1,Female,69,3,1,Laboratory Technician,1,Married,6259,23435,6,Y,Yes,19,3,3,80,1,7,2,1,0,0,1,0
39,No,Travel_Rarely,1499,Research & Development,15,2,Life Sciences,1,2294,4,Female,59,3,2,Research Scientist,4,Divorced,12888,11691,1,Y,No,17,3,2,80,1,21,3,2,14,6,0,0
28,No,Travel_Rarely,1006,Research & Development,14,3,Medical,1,2295,3,Male,74,2,1,Research Scientist,3,Married,10328,22022,3,Y,No,12,4,4,80,2,3,3,3,1,1,3,1
36,Yes,Travel_Rarely,1161,Sales,18,3,Marketing,1,2296,3,Male,81,4,3,Laboratory Technician,2,Married,10471,16481,1,Y,No,15,3,2,80,1,16,3,3,2,2,8,0
40,No,Travel_Rarely,599,Research & Development,6,4,Technical Degree,1,2297,3,Male,85,3,4,Research Scientist,4,Single,3469,14901,4,Y,No,15,4,3,80,0,6,1,3,2,2,3,2
28,No,Travel_Rarely,1259,Research & Development,19,3,Medical,1,2298,2,Male,34,2,1,Research Director,4,Married,11743,10673,0,Y,No,17,3,4,80,3,5,2,2,5,4,0,3
32,Yes,Travel_Rarely,1499,Research & Development,18,2,Life Sciences,1,2299,3,Female,54,3,3,Healthcare Representative,4,Married,10139,24724,6,Y,No,13,3,2,80,1,1,3,4,1,1,7,1
35,No,Travel_Rarely,1196,Sales,2,5,Life Sciences,1,2300,3,Female,98,2,1,Manager,2,Married,3978,10102,2,Y,No,16,4,3,80,1,9,0,4,9,1,5,5
28,No,Travel_Frequently,756,Sales,6,2,Technical Degree,1,2301,2,Female,34,3,1,Sales Executive,4,Married,1545,9647,3,Y,No,17,4,3,80,1,0,2,4,0,0,1,0
47,No,Travel_Rarely,345,Research & Development,14,2,Human Resources,1,2302,4,Female,43,4,1,Manufacturing Director,3,Married,1009,9169,4,Y,No,13,3,3,80,3,3,2,3,3,3,1,2
25,No,Non-Travel,1499,Sales,10,3,Medical,1,2303,2,Male,68,1,2,Laboratory Technician,4,Divorced,10021,12109,4,Y,No,14,4,3,80,2,0,2,1,0,0,5,0
37,Yes,Travel_Rarely,836,Research & Development,15,5,Life Sciences,1,2304,3,Female,70,2,3,Laboratory Technician,4,Married,9087,2094,0,Y,No,13,4,3,80,0,8,0,2,8,0,4,5
35,No,Travel_Rarely,516,Sales,23,4,Technical Degree,1,2305,1,Female,48,3,1,Sales Executive,2,Married,4132,8037,3,Y,No,16,3,1,80,0,0,3,2,0,0,3,0
30,Yes,Travel_Rarely,492,Sales,14,4,Life Sciences,1,2306,2,Female,30,3,2,Laboratory Technician,2,Married,7900,10470,1,Y,No,11,3,2,80,3,11,4,3,1,1,3,1
40,Yes,Non-Travel,274,Sales,10,3,Life Sciences,1,2307,3,Male,38,4,3,Sales Executive,3,Married,14375,13539,0,Y,No,18,3,3,80,1,13,4,3,2,2,8,0
32,No,Travel_Rarely,1203,Sales,2,1,Other,1,2308,4,Male,54,2,1,Sales Executive,3,Married,6634,21573,0,Y,No,12,3,3,80,2,2,3,3,0,0,2,0
36,No,Travel_Frequently,1260,Sales,16,3,Marketing,1,2309,2,Male,51,2,1,Research Scientist,2,Married,1009,15189,1,Y,Yes,14,3,2,80,1,15,2,2,15,3,1,5
45,No,Travel_Rarely,742,Research & Development,4,3,Life Sciences,1,2310,3,Female,82,4,1,Healthcare Representative,2,Married,3966,8165,3,Y,No,19,3,2,80,0,13,4,3,3,3,0,3
35,Yes,Travel_Rarely,618,Sales,21,3,Life Sciences,1,2311,1,Male,37,3,1,Manufacturing Director,4,Married,8106,20505,9,Y,No,13,3,3,80,1,17,3,2,11,4,2,3
39,No,Travel_Rarely,488,Research & Development,12,3,Life Sciences,1,2312,2,Male,75,3,3,Research Scientist,4,Single,5811,21348,4,Y,Yes,17,3,3,80,3,15,1,3,3,3,7,2
22,No,Travel_Rarely,1106,Research & Development,9,3,Life Sciences,1,2313,2,Male,50,3,4,Research Scientist,3,Single,12125,16623,3,Y,No,11,3,2,80,1,4,3,2,4,4,9,4
21,Yes,Travel_Rarely,1302,Research & Development,11,2,Life Sciences,1,2314,2,Male,85,4,1,Research Scientist,4,Married,1009,10188,3,Y,No,16,4,4,80,2,3,2,3,2,0,4,2
39,No,Travel_Rarely,151,Research & Development,6,3,Life Sciences,1,2315,4,Male,55,3,1,Manufacturing Director,4,Married,3832,26999,4,Y,Yes,15,3,3,80,1,10,1,3,6,6,0,6
48,Yes,Travel_Rarely,542,Sales,18,4,Medical,1,2316,3,Female,75,2,2,Research Scientist,2,Divorced,1009,4377,0,Y,Yes,17,3,3,80,0,19,2,3,1,1,0,1
28,No,Travel_Rarely,1499,Research & Development,20,5,Life Sciences,1,2317,4,Male,84,3,2,Sales Executive,4,Divorced,4535,19318,4,Y,No,15,4,2,80,1,10,3,4,0,0,4,0
32,No,Travel_Rarely,1071,Research & Development,9,2,Life Sciences,1,2318,4,Female,77,3,2,Research Director,3,Married,5402,26801,1,Y,No,19,3,3,80,2,0,2,4,0,0,5,0
42,Yes,Travel_Rarely,1275,Sales,29,2,Medical,1,2319,3,Female,93,4,2,Research Scientist,3,Single,6762,7899,6,Y,No,14,4,1,80,1,23,2,3,0,0,0,0
30,No,Travel_Rarely,1043,Research & Development,17,3,Other,1,2320,2,Female,52,3,2,Research Scientist,2,Married,4253,5420,3,Y,Yes,11,3,4,80,1,11,4,3,3,3,3,3
39,No,Travel_Rarely,1155,Research & Development,18,3,Medical,1,2321,3,Female,73,3,1,Manufacturing Director,4,Single,7283,21149,6,Y,No,16,3,2,80,2,21,2,4,4,4,3,4
48,No,Travel_Rarely,102,Sales,20,3,Marketing,1,2322,3,Male,31,2,1,Research Scientist,4,Divorced,2510,9488,0,Y,No,16,3,4,80,1,17,2,2,6,0,3,5
40,No,Travel_Rarely,934,Sales,1,4,Medical,1,2323,4,Male,47,3,2,Sales Executive,2,Married,11981,20693,0,Y,No,14,3,3,80,0,0,4,4,0,0,5,0
44,No,Travel_Frequently,942,Sales,19,2,Technical Degree,1,2324,1,Male,55,3,1,Manager,2,Married,4081,26999,5,Y,No,16,3,3,80,1,14,1,2,9,6,1,8
44,No,Travel_Rarely,414,Research & Development,1,1,Life Sciences,1,2325,2,Male,51,3,2,Sales Representative,2,Divorced,14951,9199,2,Y,No,14,3,4,80,1,3,2,3,3,3,2,3
42,No,Non-Travel,501,Research & Development,23,2,Life Sciences,1,2326,2,Female,85,4,2,Healthcare Representative,2,Married,12876,20632,0,Y,Yes,14,3,3,80,0,17,0,3,17,6,3,4
45,No,Travel_Rarely,443,Sales,15,5,Medical,1,2327,1,Male,86,4,2,Sales Executive,3,Married,3986,7940,0,Y,Yes,13,3,2,80,1,14,2,4,13,7,0,7
27,No,Travel_Rarely,1193,Sales,12,3,Marketing,1,2328,4,Male,80,2,1,Research Scientist,4,Single,1009,23747,2,Y,No,22,3,3,80,1,9,3,2,5,5,4,4
43,No,Travel_Frequently,1375,Research & Development,29,4,Medical,1,2329,3,Male,89,3,1,Manager,3,Single,1649,19385,3,Y,No,11,3,2,80,0,0,2,3,0,0,1,0
20,No,Travel_Frequently,805,Sales,1,2,Medical,1,2330,3,Female,36,3,5,Research Director,3,Single,2492,9764,1,Y,No,11,3,4,80,1,2,1,3,2,2,4,2
34,Yes,Non-Travel,572,Research & Development,15,4,Marketing,1,2331,4,Male,31,4,4,Sales Executive,4,Single,17954,26999,7,Y,Yes,13,3,4,80,0,10,2,3,10,10,0,6
31,No,Travel_Frequently,957,Research & Development,14,4,Marketing,1,2332,3,Male,64,2,4,Laboratory Technician,4,Single,1009,16256,4,Y,No,20,4,2,80,2,10,3,3,6,6,5,6
35,No,Travel_Rarely,551,Research & Development,1,3,Life Sciences,1,2333,1,Male,83,3,2,Sales Representative,4,Single,3605,22760,5,Y,No,15,4,1,80,1,11,1,3,5,1,0,5
32,No,Travel_Rarely,506,Research & Development,6,1,Technical Degree,1,2334,3,Female,56,2,2,Manufacturing Director,2,Divorced,2737,19246,0,Y,No,13,4,2,80,2,0,2,3,0,0,1,0
45,No,Travel_Rarely,102,Sales,3,3,Medical,1,2335,3,Male,58,3,2,Sales Executive,1,Divorced,1009,11338,5,Y,No,19,3,1,80,1,7,2,3,0,0,0,0
38,No,Travel_Rarely,1212,Research & Development,1,3,Life Sciences,1,2336,3,Male,81,3,2,Sales Executive,4,Divorced,7937,18458,2,Y,No,15,3,2,80,0,15,3,2,1,1,9,1
30,No,Travel_Rarely,445,Research & Development,14,5,Life Sciences,1,2337,3,Male,100,3,1,Sales Executive,2,Married,8598,11018,3,Y,No,16,3,3,80,0,12,2,2,11,4,0,3
53,No,Travel_Rarely,890,Sales,19,1,Medical,1,2338,3,Female,85,2,3,Sales Executive,4,Married,11979,8682,4,Y,No,24,3,3,80,0,24,4,2,7,7,1,0
25,No,Travel_Rarely,676,Research & Development,1,2,Marketing,1,2339,4,Male,44,3,3,Research Scientist,4,Married,7465,6615,4,Y,No,13,3,2,80,1,1,2,3,1,0,3,0
35,No,Travel_Rarely,528,Sales,8,4,Medical,1,2340,3,Male,62,2,1,Sales Executive,4,Married,7019,7903,0,Y,Yes,17,3,4,80,1,8,3,2,0,0,7,0
44,Yes,Travel_Rarely,1455,Research & Development,11,4,Medical,1,2341,2,Male,61,1,3,Research Scientist,1,Married,9631,10922,2,Y,Yes,15,4,2,80,0,4,2,2,3,2,0,2
22,No,Travel_Rarely,963,Research & Development,17,5,Marketing,1,2342,3,Male,66,2,2,Laboratory Technician,1,Single,1009,11361,3,Y,Yes,17,3,3,80,1,4,3,2,4,4,0,4
41,Yes,Travel_Rarely,1250,Sales,13,2,Life Sciences,1,2343,2,Male,68,2,2,Research Director,4,Divorced,8813,18537,2,Y,No,14,4,2,80,1,13,2,4,11,0,2,0
33,No,Travel_Rarely,461,Research & Development,7,4,Life Sciences,1,2344,3,Male,100,3,1,Manufacturing Director,2,Married,12735,9344,6,Y,Yes,11,3,4,80,1,14,1,4,0,0,11,0
36,No,Travel_Rarely,812,Sales,1,4,Life Sciences,1,2345,4,Male,50,2,1,Healthcare Representative,2,Single,11272,18944,1,Y,No,16,3,4,80,1,0,1,3,0,0,1,0
37,No,Travel_Rarely,1021,Research & Development,13,2,Human Resources,1,2346,4,Female,48,3,3,Research Director,2,Single,2448,11167,1,Y,No,17,3,4,80,1,12,0,4,6,6,2,6
42,No,Non-Travel,1499,Research & Development,21,3,Medical,1,2347,3,Male,74,3,1,Manufacturing Director,3,Married,18233,5381,2,Y,No,17,3,1,80,0,22,2,2,19,2,6,0
