Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
34,No,Travel_Rarely,851,Sales,9,3,Medical,1,2208,3,Male,36,2,3,Healthcare Representative,3,Single,5078,2094,0,Y,No,11,3,3,80,0,16,1,3,13,9,7,2
36,No,Travel_Frequently,558,Sales,1,3,Life Sciences,1,2209,2,Male,55,4,1,Laboratory Technician,3,Married,4435,9935,3,Y,No,21,3,2,80,0,16,3,2,0,0,2,0
40,No,Travel_Rarely,1254,Research & Development,8,2,Medical,1,2210,3,Male,63,2,2,Sales Executive,4,Married,7596,17274,2,Y,No,17,3,4,80,2,2,2,4,2,2,4,1
42,No,Travel_Frequently,1235,Research & Development,1,2,Life Sciences,1,2211,4,Male,69,4,1,Sales Executive,4,Married,12819,11173,0,Y,No,25,3,1,80,1,0,3,3,0,0,11,0
58,Yes,Travel_Frequently,1235,Research & Development,13,3,Life Sciences,1,2212,1,Female,76,3,2,Research Scientist,2,Single,6603,16222,6,Y,Yes,20,3,1,80,0,18,4,2,3,3,5,3
25,No,Travel_Rarely,1268,Research & Development,9,1,Life Sciences,1,2213,2,Male,80,2,1,Research Director,3,Married,13370,15352,0,Y,Yes,17,3,2,80,1,7,3,3,0,0,5,0
53,No,Non-Travel,447,Sales,18,5,Life Sciences,1,2214,1,Male,47,1,2,Manufacturing Director,1,Single,1410,10540,2,Y,No,15,3,4,80,0,10,5,3,6,6,8,2
22,No,Travel_Rarely,478,Research & Development,8,2,Life Sciences,1,2215,4,Female,78,2,3,Healthcare Representative,1,Divorced,13486,16293,3,Y,No,20,3,1,80,1,4,2,2,3,3,3,3
43,No,Travel_Rarely,1116,Sales,7,2,Life Sciences,1,2216,3,Male,30,2,3,Sales Representative,2,Single,16255,13709,4,Y,No,14,3,3,80,0,0,0,1,0,0,0,0
54,No,Travel_Rarely,975,Research & Development,7,4,Life Sciences,1,2217,2,Male,78,3,2,Manufacturing Director,4,Married,6546,8985,3,Y,No,15,3,3,80,0,10,4,2,5,5,5,3
18,No,Travel_Rarely,734,Sales,1,4,Technical Degree,1,2218,4,Male,36,3,5,Sales Executive,3,Divorced,7631,18500,3,Y,No,15,3,1,80,1,0,4,3,0,0,8,0
35,No,Non-Travel,1282,Research & Development,1,1,Marketing,1,2219,4,Male,51,2,1,Research Scientist,3,Single,1009,9694,2,Y,No,13,3,2,80,0,6,3,4,5,5,8,5
54,Yes,Travel_Rarely,1041,Research & Development,14,3,Life Sciences,1,2220,2,Male,36,2,3,Research Scientist,1,Married,1905,22689,5,Y,No,18,3,2,80,1,23,4,3,13,1,3,2
28,No,Travel_Rarely,1499,Research & Development,4,3,Medical,1,2221,3,Female,42,3,3,Sales Executive,2,Single,14885,4103,0,Y,No,15,3,3,80,0,10,2,2,5,5,5,5
50,No,Travel_Rarely,642,Sales,7,1,Life Sciences,1,2222,2,Female,81,2,2,Research Scientist,3,Married,10269,17207,0,Y,Yes,17,3,3,80,0,14,2,3,6,3,3,3
49,No,Travel_Rarely,851,Research & Development,22,4,Life Sciences,1,2223,4,Female,51,2,2,Healthcare Representative,3,Married,4578,13990,2,Y,No,13,3,3,80,1,1,3,4,0,0,2,0
40,No,Travel_Rarely,890,Research & Development,1,4,Medical,1,2224,2,Male,72,2,1,Laboratory Technician,2,Divorced,9193,9723,6,Y,No,19,3,3,80,1,14,4,3,8,3,2,5
35,No,Travel_Frequently,640,Research & Development,3,1,Medical,1,2225,4,Male,100,3,2,Sales Representative,4,Married,3189,17827,5,Y,Yes,16,3,3,80,3,2,3,2,2,2,0,2
36,No,Travel_Rarely,962,Research & Development,8,5,Medical,1,2226,2,Male,90,2,4,Sales Executive,3,Married,4963,11283,0,Y,No,11,3,2,80,0,5,2,3,5,1,1,5
35,Yes,Travel_Rarely,596,Sales,5,3,Medical,1,2227,4,Female,54,2,3,Sales Executive,1,Married,14264,11282,4,Y,No,13,3,4,80,2,11,0,4,10,5,0,7
29,No,Travel_Rarely,102,Research & Development,11,4,Life Sciences,1,2228,4,Female,91,3,2,Sales Executive,2,Single,1009,13484,5,Y,Yes,16,3,2,80,0,5,5,2,5,1,3,5
25,No,Travel_Rarely,664,Research & Development,11,1,Other,1,2229,2,Male,49,2,3,Research Director,2,Single,13044,11057,0,Y,No,20,4,3,80,1,7,5,3,7,7,8,6
32,No,Travel_Frequently,102,Research & Development,25,2,Life Sciences,1,2230,2,Male,54,4,2,Healthcare Representative,1,Divorced,9282,8644,0,Y,No,17,3,2,80,0,10,4,4,0,0,0,0
49,No,Travel_Rarely,670,Research & Development,10,3,Medical,1,2231,4,Female,92,4,1,Sales Executive,1,Divorced,1009,2094,0,Y,No,20,3,3,80,1,1,4,3,1,1,2,1
41,No,Travel_Frequently,763,Research & Development,11,4,Life Sciences,1,2232,3,Female,76,2,3,Research Scientist,2,Single,6548,13007,0,Y,No,20,4,2,80,1,12,3,2,0,0,2,0
43,No,Travel_Frequently,981,Research & Development,8,2,Technical Degree,1,2233,3,Female,58,4,1,Research Scientist,3,Married,1009,18330,4,Y,Yes,15,3,3,80,1,25,5,3,2,2,7,2
37,No,Travel_Rarely,968,Sales,9,3,Life Sciences,1,2234,2,Female,75,2,3,Sales Executive,3,Married,12091,16477,9,Y,No,15,3,1,80,1,16,2,4,12,3,2,5
38,Yes,Travel_Rarely,1089,Research & Development,29,4,Life Sciences,1,2235,4,Female,65,3,1,Laboratory Technician,4,Married,1009,9734,3,Y,Yes,17,3,3,80,2,20,4,3,6,0,2,1
38,No,Travel_Frequently,354,Research & Development,4,5,Medical,1,2236,4,Male,76,2,2,Sales Executive,2,Married,1009,4402,3,Y,No,24,3,4,80,0,15,1,3,0,0,11,0
25,No,Travel_Rarely,732,Research & Development,18,3,Life Sciences,1,2237,4,Male,69,2,2,Laboratory Technician,3,Divorced,13540,14340,5,Y,No,15,3,3,80,0,7,3,3,7,7,3,6
48,No,Travel_Frequently,831,Research & Development,4,5,Life Sciences,1,2238,3,Male,69,3,1,Research Director,2,Married,10515,8507,2,Y,No,14,3,2,80,1,5,6,4,5,4,0,4
32,No,Non-Travel,682,Sales,8,1,Life Sciences,1,2239,2,Male,92,2,2,Sales Executive,4,Divorced,9024,22995,4,Y,No,15,3,4,80,2,14,3,3,11,8,6,0
49,No,Non-Travel,1330,Sales,14,3,Marketing,1,2240,4,Male,36,2,3,Sales Executive,4,Divorced,9510,10187,1,Y,Yes,14,3,3,80,0,21,3,4,8,2,7,5
29,No,Travel_Rarely,1267,Research & Development,7,3,Life Sciences,1,2241,3,Male,85,3,2,Laboratory Technician,4,Divorced,8914,3164,4,Y,No,15,3,4,80,0,11,2,3,9,6,3,7
45,No,Non-Travel,819,Research & Development,17,4,Marketing,1,2242,3,Female,85,3,3,Manager,1,Married,8192,15134,1,Y,Yes,22,3,1,80,1,16,4,2,0,0,5,0
32,No,Travel_Frequently,801,Research & Development,1,2,Technical Degree,1,2243,4,Female,45,4,1,Research Scientist,4,Married,9739,11245,0,Y,No,14,3,3,80,3,12,3,4,8,8,8,6
29,No,Travel_Rarely,1324,Research & Development,19,2,Technical Degree,1,2244,3,Male,38,3,1,Laboratory Technician,4,Single,3442,14451,2,Y,No,11,3,1,80,2,11,2,3,11,5,4,5
48,No,Travel_Rarely,944,Human Resources,26,3,Life Sciences,1,2245,4,Male,73,3,3,Sales Executive,4,Married,2024,23493,3,Y,Yes,17,3,3,80,0,18,4,4,15,7,2,0
47,No,Travel_Rarely,477,Sales,7,2,Medical,1,2246,2,Male,69,4,3,Manufacturing Director,3,Divorced,2329,19245,3,Y,No,16,3,1,80,1,3,3,3,3,1,1,2
44,Yes,Travel_Rarely,920,Research & Development,16,4,Life Sciences,1,2247,2,Male,92,3,5,Sales Executive,2,Married,3723,11392,6,Y,Yes,15,3,4,80,1,25,5,3,4,2,2,3
42,No,Travel_Rarely,343,Sales,15,2,Medical,1,2248,4,Male,60,2,2,Manufacturing Director,4,Married,5763,10469,0,Y,No,11,3,2,80,1,3,1,2,3,0,1,3
48,No,Travel_Rarely,929,Research & Development,1,3,Life Sciences,1,2249,4,Female,30,2,1,Research Director,2,Married,13203,17821,0,Y,Yes,12,3,4,80,1,0,1,2,0,0,2,0
49,No,Travel_Rarely,817,Research & Development,1,3,Life Sciences,1,2250,1,Female,58,3,2,Human Resources,3,Single,10102,14204,2,Y,No,13,3,2,80,0,16,5,3,8,1,0,8
44,Yes,Travel_Rarely,443,Research & Development,9,1,Marketing,1,2251,2,Male,89,2,3,Laboratory Technician,2,Married,5045,11900,1,Y,No,11,3,2,80,1,13,2,4,5,4,0,5
48,No,Travel_Frequently,392,Research & Development,1,5,Marketing,1,2252,3,Male,69,4,3,Research Scientist,3,Married,3776,15767,4,Y,Yes,11,3,2,80,0,15,4,3,5,5,0,0
22,No,Travel_Rarely,1017,Research & Development,21,2,Life Sciences,1,2253,1,Male,76,3,2,Research Scientist,2,Single,2347,17964,8,Y,No,14,3,3,80,1,4,2,2,0,0,3,0
26,No,Travel_Rarely,801,Human Resources,16,4,Medical,1,2254,2,Male,87,2,2,Research Scientist,2,Married,13371,23586,0,Y,No,13,3,4,80,1,2,2,2,2,2,2,1
36,No,Non-Travel,712,Research & Development,26,1,Medical,1,2255,2,Male,61,3,3,Research Director,1,Divorced,1199,14672,4,Y,No,14,4,2,80,1,13,5,3,10,1,5,8
31,Yes,Travel_Rarely,775,Research & Development,13,4,Life Sciences,1,2256,1,Male,49,2,2,Laboratory Technician,4,Divorced,1009,16560,5,Y,Yes,13,3,4,80,1,12,4,3,6,6,2,6
42,No,Travel_Rarely,700,Sales,13,4,Marketing,1,2257,2,Female,55,3,4,Sales Executive,3,Married,1009,16290,4,Y,No,15,3,2,80,1,17,5,3,11,0,0,0
36,No,Travel_Rarely,1098,Sales,6,4,Life Sciences,1,2258,1,Female,55,4,2,Laboratory Technician,4,Divorced,3601,20216,0,Y,No,24,3,3,80,0,16,2,3,2,2,0,2
41,No,Non-Travel,149,Sales,1,3,Life Sciences,1,2259,3,Female,85,2,3,Sales Representative,1,Married,6206,16650,2,Y,Yes,14,3,1,80,1,18,3,3,5,2,6,5
55,No,Travel_Rarely,489,Research & Development,14,2,Life Sciences,1,2260,1,Male,81,3,2,Laboratory Technician,2,Married,4453,3172,3,Y,Yes,14,3,3,80,0,0,5,3,0,0,1,0
45,No,Travel_Rarely,1499,Research & Development,18,3,Marketing,1,2261,4,Female,44,3,2,Sales Executive,3,Single,10641,11937,2,Y,Yes,11,4,1,80,2,2,2,2,2,2,0,2
38,No,Travel_Rarely,1163,Human Resources,3,5,Life Sciences,1,2262,2,Male,76,2,1,Laboratory Technician,1,Single,12350,15730,0,Y,No,22,4,4,80,1,18,5,2,0,0,6,0
26,No,Travel_Frequently,983,Research & Development,1,3,Life Sciences,1,2263,3,Female,67,4,5,Sales Executive,2,Single,3836,4781,3,Y,No,16,3,1,80,1,8,3,2,8,5,9,5
31,No,Travel_Frequently,590,Sales,1,3,Technical Degree,1,2264,4,Male,58,2,4,Research Scientist,2,Married,8979,17080,4,Y,Yes,15,4,1,80,1,13,2,3,5,5,0,0
44,No,Travel_Rarely,735,Research & Development,9,3,Life Sciences,1,2265,1,Female,90,3,1,Laboratory Technician,4,Single,8052,7411,0,Y,No,17,3,2,80,1,6,2,2,6,6,0,4
40,No,Travel_Frequently,1053,Sales,1,1,Life Sciences,1,2266,4,Male,51,2,2,Laboratory Technician,3,Single,2847,15169,0,Y,Yes,16,3,3,80,1,6,2,2,0,0,3,0
35,No,Travel_Rarely,896,Sales,6,2,Life Sciences,1,2267,1,Male,33,2,1,Sales Executive,1,Married,5745,10196,2,Y,No,11,3,1,80,2,2,4,3,0,0,0,0
25,No,Travel_Rarely,112,Research & Development,14,3,Medical,1,2268,2,Male,47,4,3,Sales Executive,3,Married,8940,19448,3,Y,No,11,3,1,80,2,7,3,4,7,3,4,3
46,No,Travel_Frequently,562,Research & Development,6,2,Life Sciences,1,2269,2,Male,38,3,2,Laboratory Technician,2,Divorced,1009,16664,2,Y,No,12,4,3,80,2,1,4,3,1,1,0,1
40,No,Travel_Frequently,899,Research & Development,2,3,Medical,1,2270,4,Male,50,4,1,Human Resources,2,Single,4763,17570,6,Y,No,12,4,2,80,1,17,2,2,0,0,2,0
46,Yes,Travel_Rarely,1005,Sales,1,4,Life Sciences,1,2271,2,Female,46,2,1,Sales Executive,4,Married,5772,24842,3,Y,No,19,3,3,80,0,28,3,2,3,3,5,2
44,No,Non-Travel,1201,Research & Development,1,3,Life Sciences,1,2272,3,Female,100,3,1,Manufacturing Director,4,Single,2709,4441,3,Y,No,11,3,2,80,0,14,3,3,4,4,5,4
25,No,Travel_Rarely,295,Research & Development,8,4,Life Sciences,1,2273,2,Female,93,4,1,Manager,3,Divorced,14662,2094,2,Y,Yes,16,3,2,80,1,4,3,4,4,0,5,0
34,Yes,Travel_Frequently,641,Research & Development,8,4,Life Sciences,1,2274,1,Female,65,4,2,Research Scientist,3,Married,9965,18303,2,Y,Yes,17,3,4,80,0,14,2,3,14,5,5,3
42,No,Travel_Frequently,102,Research & Development,16,4,Life Sciences,1,2275,1,Male,47,4,2,Research Scientist,3,Divorced,5549,7621,2,Y,Yes,21,3,2,80,0,12,3,3,5,5,1,5
35,No,Travel_Frequently,111,Research & Development,1,5,Life Sciences,1,2276,2,Female,86,2,2,Laboratory Technician,4,Married,1009,16887,5,Y,No,23,3,3,80,1,17,3,2,12,3,2,0
44,No,Travel_Rarely,687,Research & Development,20,1,Life Sciences,1,2277,3,Male,54,3,2,Manufacturing Director,3,Divorced,3797,10672,1,Y,No,18,4,2,80,0,6,3,3,0,0,5,0
36,No,Travel_Rarely,1096,Research & Development,1,3,Life Sciences,1,2278,2,Male,49,3,2,Sales Executive,3,Single,4197,26999,1,Y,No,18,3,3,80,0,17,4,3,8,5,0,3
31,No,Travel_Rarely,102,Research & Development,15,5,Medical,1,2279,3,Male,74,3,2,Laboratory Technician,3,Married,5026,6257,7,Y,No,11,3,3,80,2,13,3,4,7,1,0,3
45,No,Travel_Frequently,912,Research & Development,5,5,Other,1,2280,2,Male,53,2,1,Research Director,3,Married,5486,6761,4,Y,No,16,3,1,80,1,11,2,3,10,1,6,0
46,Yes,Travel_Rarely,1499,Research & Development,5,2,Other,1,2281,4,Female,55,2,1,Research Scientist,4,Married,9545,16751,3,Y,No,15,3,2,80,1,25,4,2,3,1,3,3
28,Yes,Travel_Rarely,1015,Sales,21,3,Life Sciences,1,2282,2,Female,69,4,2,Sales Executive,4,Single,2320,26394,1,Y,Yes,16,3,3,80,1,10,2,3,10,0,5,4
33,No,Non-Travel,301,Sales,15,3,Life Sciences,1,2283,2,Female,55,3,4,Sales Executive,3,Single,9980,8777,4,Y,No,11,3,4,80,1,15,4,4,2,2,3,2
46,No,Travel_Rarely,997,Research & Development,4,4,Technical Degree,1,2284,3,Female,72,2,1,Laboratory Technician,2,Single,7657,21164,4,Y,Yes,15,3,1,80,1,3,3,3,3,3,5,3
40,No,Travel_Rarely,1237,Research & Development,12,3,Medical,1,2285,3,Female,90,3,2,Sales Executive,1,Married,1009,4946,6,Y,No,11,3,3,80,3,16,3,2,5,3,2,0
32,No,Non-Travel,649,Research & Development,6,2,Medical,1,2286,2,Female,52,3,2,Research Scientist,3,Single,7136,10564,7,Y,No,15,3,4,80,1,6,2,2,6,3,0,6
29,No,Travel_Rarely,475,Sales,1,4,Medical,1,2287,3,Male,66,3,3,Healthcare Representative,2,Married,13176,26999,0,Y,No,11,4,4,80,0,11,3,1,4,4,5,0
39,No,Travel_Rarely,402,Sales,6,4,Life Sciences,1,2288,4,Female,58,3,2,Sales Executive,2,Married,1009,12390,1,Y,No,17,4,2,80,2,9,4,3,9,6,0,8
27,No,Travel_Rarely,102,Research & Development,12,2,Medical,1,2289,3,Male,96,3,3,Research Director,3,Single,1009,13814,4,Y,No,21,3,4,80,0,9,4,3,9,7,2,6
47,No,Travel_Rarely,975,Sales,12,3,Life Sciences,1,2290,3,Male,63,1,3,Research Director,4,Divorced,1009,6583,7,Y,Yes,14,3,3,80,1,0,2,2,0,0,4,0
49,No,Travel_Rarely,820,Sales,6,2,Medical,1,2291,3,Female,65,2,2,Manufacturing Director,1,Married,14989,2094,6,Y,No,19,4,3,80,0,1,5,4,1,1,1,1
27,Yes,Travel_Rarely,594,Research & Development,11,5,Medical,1,2292,3,Male,62,2,1,Manufacturing Director,1,Divorced,4722,22883,4,Y,No,14,4,4,80,1,9,2,2,9,5,2,3
40,No,Travel_Rarely,676,Research & Development,1,4,Technical Degree,1,2293,3,Female,69,3,2,Healthcare Representative,4,Divorced,3549,13317,3,Y,Yes,20,3,3,80,0,13,3,4,5,1,0,5
39,No,Travel_Frequently,773,Research & Development,20,3,Life Sciences,1,2294,4,Male,80,3,2,Healthcare Representative,4,Married,1009,14613,1,Y,No,14,3,2,80,0,14,0,3,9,7,0,6
38,No,Travel_Rarely,102,Sales,7,3,Human Resources,1,2295,1,Male,74,3,2,Healthcare Representative,2,Single,9556,21411,0,Y,No,15,3,2,80,2,7,3,3,6,6,1,4
48,No,Travel_Rarely,1077,Research & Development,17,3,Life Sciences,1,2296,4,Male,63,3,1,Sales Executive,2,Single,1042,14833,6,Y,No,19,3,2,80,1,10,4,3,2,2,1,2
50,No,Travel_Rarely,1102,Sales,18,4,Technical Degree,1,2297,3,Male,72,3,1,Manager,1,Married,6189,15103,9,Y,No,11,3,4,80,3,0,2,2,0,0,2,0
39,Yes,Travel_Rarely,352,Research & Development,21,3,Technical Degree,1,2298,1,Male,44,3,2,Manufacturing Director,3,Single,6835,10167,2,Y,No,19,3,4,80,0,14,1,3,8,3,0,0
45,Yes,Travel_Frequently,102,Research & Development,7,2,Life Sciences,1,2299,2,Female,51,3,2,Healthcare Representative,2,Married,7960,22925,4,Y,No,19,3,3,80,0,7,2,4,4,2,1,3
23,Yes,Travel_Rarely,1203,Research & Development,6,3,Life Sciences,1,2300,4,Female,64,4,3,Manager,4,Married,3575,15816,0,Y,Yes,18,3,3,80,2,5,5,4,0,0,1,0
32,No,Travel_Rarely,893,Sales,16,3,Life Sciences,1,2301,3,Male,40,3,3,Healthcare Representative,2,Married,10999,13333,1,Y,No,22,4,2,80,1,9,3,4,9,2,3,1
37,No,Travel_Frequently,870,Research & Development,25,2,Life Sciences,1,2302,3,Female,49,2,2,Manager,2,Married,11285,14770,6,Y,No,11,3,3,80,0,19,3,2,15,8,0,8
36,No,Travel_Rarely,910,Research & Development,1,2,Other,1,2303,4,Male,62,3,1,Sales Executive,3,Married,5022,26318,4,Y,No,13,3,2,80,0,5,3,3,1,1,1,1
20,No,Travel_Rarely,820,Research & Development,15,4,Medical,1,2304,2,Male,53,3,1,Healthcare Representative,4,Married,7967,2094,1,Y,Yes,18,4,2,80,2,2,2,3,2,0,6,2
42,No,Travel_Frequently,905,Research & Development,11,3,Life Sciences,1,2305,1,Female,78,3,3,Sales Executive,2,Single,2840,2094,4,Y,Yes,14,3,3,80,1,13,1,3,3,3,3,1
36,No,Travel_Rarely,611,Sales,14,4,Life Sciences,1,2306,2,Male,66,1,1,Manager,2,Married,9505,14433,3,Y,No,13,4,3,80,1,10,1,2,0,0,0,0
26,No,Travel_Frequently,1069,Research & Development,21,3,Medical,1,2307,3,Male,65,2,1,Sales Executive,2,Married,3967,14901,0,Y,No,21,3,2,80,1,7,3,2,3,3,1,2
18,Yes,Travel_Rarely,421,Research & Development,1,4,Medical,1,2308,3,Male,57,2,2,Laboratory Technician,1,Single,1009,11267,2,Y,No,20,3,4,80,1,0,1,3,0,0,2,0
42,No,Non-Travel,1236,Research & Development,1,2,Life Sciences,1,2309,3,Male,56,2,1,Research Scientist,2,Divorced,4401,23864,2,Y,No,11,4,3,80,0,11,2,3,0,0,7,0
45,No,Travel_Rarely,821,Research & Development,14,3,Life Sciences,1,2310,4,Male,77,2,2,Healthcare Representative,4,Single,7018,21849,3,Y,No,12,3,2,80,0,26,0,4,2,2,4,0
29,No,Non-Travel,1319,Research & Development,1,3,Life Sciences,1,2311,4,Female,100,2,3,Sales Executive,3,Single,8226,20548,5,Y,No,14,4,3,80,1,2,5,2,2,2,2,0
37,No,Travel_Rarely,1094,Sales,20,4,Medical,1,2312,3,Male,44,3,1,Research Scientist,4,Married,5986,26999,5,Y,Yes,20,3,4,80,0,18,2,3,0,0,1,0
43,No,Travel_Frequently,102,Sales,15,1,Medical,1,2313,2,Male,66,3,1,Sales Executive,2,Married,4130,16192,2,Y,No,16,3,1,80,0,8,3,2,8,5,3,8
43,No,Travel_Rarely,1390,Sales,4,3,Life Sciences,1,2314,4,Female,74,2,3,Manufacturing Director,3,Divorced,8450,9004,0,Y,No,19,3,4,80,1,12,5,2,5,2,6,5
49,No,Travel_Rarely,362,Sales,11,4,Life Sciences,1,2315,2,Female,58,2,3,Sales Executive,4,Single,3927,2094,4,Y,Yes,17,3,4,80,0,13,2,3,10,9,4,5
29,No,Travel_Rarely,748,Research & Development,10,2,Marketing,1,2316,2,Male,49,3,3,Sales Executive,3,Married,5574,10560,3,Y,No,11,3,2,80,0,10,4,2,10,0,3,2
29,No,Travel_Frequently,316,Research & Development,9,1,Life Sciences,1,2317,2,Female,95,3,3,Research Scientist,4,Single,9824,21981,2,Y,No,17,3,2,80,1,11,3,2,5,3,1,3
45,No,Travel_Rarely,439,Sales,15,2,Other,1,2318,3,Male,47,2,1,Manufacturing Director,3,Married,5912,7463,1,Y,No,17,3,2,80,1,16,2,3,9,2,3,7
35,Yes,Travel_Frequently,1499,Research & Development,9,3,Medical,1,2319,2,Male,100,2,1,Sales Representative,2,Single,4805,8200,3,Y,Yes,16,3,3,80,1,4,2,3,4,3,0,2
29,Yes,Travel_Frequently,398,Research & Development,16,3,Marketing,1,2320,2,Male,52,3,1,Manufacturing Director,3,Divorced,8801,25101,4,Y,No,14,4,3,80,0,11,0,3,8,7,3,6
48,No,Travel_Rarely,1309,Research & Development,19,4,Marketing,1,2321,3,Male,50,3,2,Human Resources,2,Single,11085,16553,2,Y,No,20,4,4,80,0,4,3,2,2,2,1,2
38,No,Travel_Rarely,1499,Human Resources,10,3,Technical Degree,1,2322,1,Female,74,3,2,Sales Executive,3,Single,12326,15094,2,Y,No,11,3,3,80,1,20,4,4,11,9,3,4
45,No,Travel_Rarely,1312,Sales,4,1,Life Sciences,1,2323,2,Female,46,4,5,Laboratory Technician,2,Married,1009,16092,7,Y,No,14,4,3,80,2,11,1,2,0,0,6,0
34,No,Travel_Rarely,196,Research & Development,1,3,Life Sciences,1,2324,4,Male,30,2,4,Sales Executive,2,Single,12691,9463,4,Y,No,15,4,4,80,1,13,6,3,4,4,1,0
30,No,Travel_Frequently,790,Research & Development,9,4,Life Sciences,1,2325,1,Female,30,3,3,Laboratory Technician,3,Single,12874,9718,0,Y,No,15,3,2,80,1,12,5,3,1,1,2,1
18,Yes,Travel_Rarely,1327,Research & Development,1,4,Life Sciences,1,2326,2,Male,37,2,3,Sales Representative,2,Single,5841,5469,0,Y,No,15,3,2,80,1,0,3,4,0,0,4,0
44,No,Travel_Frequently,765,Research & Development,7,4,Medical,1,2327,2,Male,33,4,2,Sales Executive,3,Married,2196,10898,0,Y,Yes,14,4,4,80,2,7,1,3,0,0,1,0
31,Yes,Travel_Rarely,696,Research & Development,12,3,Medical,1,2328,2,Male,100,2,2,Research Scientist,2,Divorced,11012,23530,5,Y,No,13,3,2,80,1,2,3,2,2,0,4,2
41,No,Travel_Rarely,218,Research & Development,1,2,Medical,1,2329,4,Male,82,2,2,Laboratory Technician,2,Divorced,2734,16948,2,Y,No,17,3,4,80,0,15,1,2,12,12,3,2
21,No,Travel_Rarely,1129,Research & Development,5,2,Life Sciences,1,2330,4,Male,100,2,4,Laboratory Technician,3,Single,1009,22625,1,Y,No,19,3,4,80,0,3,1,3,3,1,0,3
41,No,Travel_Rarely,679,Sales,8,4,Technical Degree,1,2331,1,Male,85,2,1,Research Director,4,Married,11454,11916,0,Y,No,13,4,1,80,1,20,2,3,10,0,1,0
36,No,Travel_Rarely,507,Research & Development,12,4,Medical,1,2332,3,Male,58,3,3,Research Scientist,2,Divorced,8297,16209,1,Y,No,20,4,4,80,2,18,1,2,11,0,5,2
47,No,Travel_Rarely,584,Research & Development,5,3,Life Sciences,1,2333,4,Male,64,4,4,Healthcare Representative,3,Married,2400,12842,3,Y,Yes,20,3,2,80,1,16,3,2,2,2,3,0
42,Yes,Travel_Rarely,102,Sales,1,3,Technical Degree,1,2334,3,Male,67,3,4,Manufacturing Director,3,Divorced,2481,19300,4,Y,No,19,3,2,80,1,3,2,4,0,0,8,0
49,No,Travel_Rarely,1354,Research & Development,3,2,Medical,1,2335,2,Male,65,3,3,Healthcare Representative,1,Single,4628,17759,1,Y,Yes,22,4,3,80,0,0,3,3,0,0,6,0
19,No,Travel_Frequently,673,Sales,10,2,Life Sciences,1,2336,4,Male,86,3,3,Research Director,3,Married,1009,23988,5,Y,Yes,13,3,2,80,0,1,2,3,1,1,0,1
42,No,Travel_Rarely,1108,Research & Development,6,4,Marketing,1,2337,1,Male,77,2,3,Human Resources,3,Married,7549,11536,6,Y,No,20,3,3,80,0,9,4,2,8,8,7,1
44,No,Travel_Rarely,612,Sales,13,3,Medical,1,2338,3,Male,30,3,1,Healthcare Representative,4,Single,11908,12113,3,Y,No,15,3,3,80,1,22,2,2,10,7,0,10
36,Yes,Travel_Frequently,638,Research & Development,1,2,Life Sciences,1,2339,4,Female,60,2,2,Manager,1,Married,5432,7182,4,Y,No,12,3,3,80,2,18,1,3,11,9,0,4
45,No,Travel_Frequently,109,Sales,21,3,Life Sciences,1,2340,3,Male,57,4,1,Laboratory Technician,4,Single,5678,26999,1,Y,Yes,14,3,2,80,2,1,2,3,0,0,0,0
29,No,Non-Travel,1185,Research & Development,3,4,Life Sciences,1,2341,4,Male,83,4,2,Laboratory Technician,2,Divorced,10490,5847,5,Y,Yes,13,3,2,80,1,0,2,2,0,0,6,0
42,No,Travel_Frequently,501,Research & Development,10,3,Medical,1,2342,1,Male,45,3,1,Manufacturing Director,3,Married,1009,26392,6,Y,No,19,4,1,80,1,20,3,3,13,0,1,2
35,No,Travel_Rarely,1499,Research & Development,14,3,Technical Degree,1,2343,3,Female,57,3,2,Sales Representative,1,Single,11117,26999,0,Y,No,20,4,3,80,0,5,2,2,0,0,8,0
33,No,Travel_Rarely,102,Research & Development,1,4,Life Sciences,1,2344,2,Male,73,3,3,Manager,3,Single,6319,13044,1,Y,No,13,3,2,80,0,15,2,3,1,1,8,1
27,Yes,Travel_Rarely,1226,Research & Development,11,3,Technical Degree,1,2345,2,Male,54,2,1,Laboratory Technician,4,Divorced,7859,14945,3,Y,No,20,3,1,80,1,9,3,3,9,8,3,5
22,No,Travel_Frequently,841,Research & Development,9,3,Medical,1,2346,2,Male,66,4,1,Sales Executive,3,Divorced,5425,14074,2,Y,Yes,16,3,1,80,0,4,4,4,0,0,2,0
34,No,Travel_Rarely,102,Research & Development,7,2,Marketing,1,2347,4,Female,68,3,1,Sales Executive,4,Single,1009,2094,6,Y,Yes,16,3,4,80,1,0,2,3,0,0,1,0
29,No,Travel_Rarely,1251,Research & Development,5,3,Medical,1,2348,2,Male,68,3,2,Healthcare Representative,3,Divorced,3841,8144,1,Y,Yes,11,3,4,80,0,0,3,2,0,0,2,0
